date_iso,timestamp_utc,price,block_height,days_ago,daily_dca_basis,weekly_dca_basis,monthly_dca_basis
2015-07-22,2015-07-22 23:50:00+00:00,277.8679479952,366515,3945,2428.2681902069,2395.3344642097,2277.3730720342
2015-07-23,2015-07-23 23:50:00+00:00,277.2529752899,366653,3944,2433.0423131853,2395.3344642097,2277.3730720342
2015-07-24,2015-07-24 23:50:00+00:00,289.1761070019,366823,3943,2437.8497131530,2427.8674521365,2277.3730720342
2015-07-25,2015-07-25 23:50:00+00:00,289.1680397056,366976,3942,2442.4535267515,2427.8674521365,2277.3730720342
2015-07-26,2015-07-26 23:50:00+00:00,293.1260382264,367122,3941,2447.0772578444,2427.8674521365,2277.3730720342
2015-07-27,2015-07-27 23:50:00+00:00,294.2216879970,367269,3940,2451.6496519036,2427.8674521365,2277.3730720342
2015-07-28,2015-07-28 23:50:00+00:00,295.1841944066,367407,3939,2456.2220418841,2427.8674521365,2277.3730720342
2015-07-29,2015-07-29 23:50:00+00:00,290.1760221636,367559,3938,2460.7968124397,2427.8674521365,2277.3730720342
2015-07-30,2015-07-30 23:50:00+00:00,288.1899783744,367694,3937,2465.4812637266,2427.8674521365,2277.3730720342
2015-07-31,2015-07-31 23:50:00+00:00,284.8233479579,367844,3936,2470.2227958292,2460.1855033916,2277.3730720342
2015-08-01,2015-08-01 23:50:00+00:00,281.5384731358,367999,3935,2475.0488732468,2460.1855033916,2423.0432914078
2015-08-02,2015-08-02 23:50:00+00:00,282.2863149250,368150,3934,2479.9603526722,2460.1855033916,2423.0432914078
2015-08-03,2015-08-03 23:50:00+00:00,280.8324962244,368308,3933,2484.8791029106,2460.1855033916,2423.0432914078
2015-08-04,2015-08-04 23:50:00+00:00,285.1789246642,368443,3932,2489.8488339449,2460.1855033916,2423.0432914078
2015-08-05,2015-08-05 23:50:00+00:00,281.7704602972,368576,3931,2494.7550991803,2460.1855033916,2423.0432914078
2015-08-06,2015-08-06 23:50:00+00:00,278.3535861877,368719,3930,2499.7506926004,2460.1855033916,2423.0432914078
2015-08-07,2015-08-07 23:50:00+00:00,279.4942602465,368857,3929,2504.8384579669,2494.0800678668,2423.0432914078
2015-08-08,2015-08-08 23:50:00+00:00,262.0541973260,369018,3928,2509.9260672364,2494.0800678668,2423.0432914078
2015-08-09,2015-08-09 23:50:00+00:00,267.5132894099,369159,3927,2515.4205920998,2494.0800678668,2423.0432914078
2015-08-10,2015-08-10 23:50:00+00:00,264.7917552982,369325,3926,2520.8159950765,2494.0800678668,2423.0432914078
2015-08-11,2015-08-11 23:50:00+00:00,271.7186639461,369489,3925,2526.2998320476,2494.0800678668,2423.0432914078
2015-08-12,2015-08-12 23:50:00+00:00,267.3464697065,369615,3924,2531.6531323640,2494.0800678668,2423.0432914078
2015-08-13,2015-08-13 23:50:00+00:00,264.5001511315,369761,3923,2537.1306693391,2494.0800678668,2423.0432914078
2015-08-14,2015-08-14 23:50:00+00:00,265.9844854815,369902,3922,2542.7011238939,2529.8110407371,2423.0432914078
2015-08-15,2015-08-15 23:50:00+00:00,262.3268821607,370040,3921,2548.2640111015,2529.8110407371,2423.0432914078
2015-08-16,2015-08-16 23:50:00+00:00,258.4844012582,370178,3920,2553.9413698796,2529.8110407371,2423.0432914078
2015-08-17,2015-08-17 23:50:00+00:00,256.6478960910,370324,3919,2559.7417399460,2529.8110407371,2423.0432914078
2015-08-18,2015-08-18 23:50:00+00:00,222.3092882476,370466,3918,2565.6180065233,2529.8110407371,2423.0432914078
2015-08-19,2015-08-19 23:50:00+00:00,227.4080900451,370623,3917,2572.5407875983,2529.8110407371,2423.0432914078
2015-08-20,2015-08-20 23:50:00+00:00,235.5313672199,370772,3916,2579.3332349720,2529.8110407371,2423.0432914078
